"","author","afr","alb","ara","arm","aze","baq","bas","bel","ben","bnt","bos","bre","bul","cat","chi","cze","dan","dsb","dut","eng","epo","est","fao","fin","fre","fry","geo","ger","gla","gle","glg","gre","gsw","heb","hin","hrv","hsb","hun","ice","ind","ita","jpn","kaz","kir","kor","kur","lat","lav","lit","ltz","mac","mal","may","mlg","mlt","mon","mul","nds","nno","nor","oci","per","pol","por","roh","rum","rus","sin","slo","slv","spa","srp","swa","swe","tha","tir","tur","ukr","und","urd","vie","wel","wen","wln","xxx","yid","na_count"
"72","Braun,Volker",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
"73","Brecht,Bertolt",0,0,3,0,1,2,0,0,1,0,0,0,6,10,2,4,6,0,9,47,0,1,0,2,23,0,0,5,0,0,1,13,0,4,1,4,0,4,1,0,10,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,4,5,11,0,0,8,0,0,3,22,4,0,5,0,0,1,1,0,0,0,1,0,0,0,0,47
"74","Brussig,Thomas",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,1,1,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,62
"75","CainKülbel,Jürgen",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
"76","Courant,Maria",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
"77","Delius,FriedrichChristian",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,2,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,71
"78","Erpenbeck,Jenny",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,7,12,0,1,0,2,3,0,0,1,0,0,0,6,0,2,0,0,0,2,0,0,5,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,3,1,0,1,0,0,1,1,4,2,0,5,0,0,2,1,0,0,0,0,0,0,0,0,59
"79","Fontane,Theodor",0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,3,10,0,3,0,0,13,0,1,1,0,0,0,0,0,0,0,2,0,3,0,0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,1,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,61
"80","Frischmuth,Barbara",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,77
"81","Geiger,Arno",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
"82","Gstrein,Norbert",0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,71
"83","Haderlap,Maja",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
"84","Häfner,Johannes",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"85","Handke,Peter",0,0,2,1,0,1,0,0,0,0,0,0,6,6,8,9,7,0,11,27,0,2,0,7,43,0,0,2,0,0,1,11,0,1,0,5,0,2,0,0,46,4,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,7,0,2,4,10,0,4,4,0,2,9,59,12,0,12,0,0,10,1,0,0,0,0,0,0,0,0,49
"86","Hartmann,Lukas",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
"87","Hauptmann,Gerhart",0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,3,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66
"88","Herrndorf,Wolfgang",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,70
"89","Hoppe,Felicitas",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,73
"90","Hübotter,Klaus",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"91","Khayat,Rasha",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"92","Kinkel,Tanja",0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74
"93","Kipphardt,Heinar",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
"94","Klein,Georg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
"95","Köhlmeier,Michael",0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,2,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
"96","Krüger,Michael",0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,16,0,0,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,69
"97","Kuttner,Sarah",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
"98","Langenscheidt,Florian",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
"99","Lenze,Ulla",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
"100","Loetscher,Hugo",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71
"101","Loher,Dea",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
"102","Menasse,Robert",0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,5,4,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,3,0,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65
"103","Mielke,ThomasR.P.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
"104","Morgenstern,Christian",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
"105","Mühldorfer,Stefan",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
"106","Novalis",0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,3,2,0,1,0,1,6,0,2,6,0,0,1,3,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,1,6,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,61
"107","Ostermaier,Albert",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
"108","Özdamar,EmineSevgi",0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,3,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,71
"109","Pehnt,Annette",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
"110","Peltzer,Ulrich",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
"111","Peters,Christoph",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
"112","Präauer,Teresa",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
"113","Rakusa,Ilma",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,75
"114","Ransmayr,Christoph",0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,5,7,0,1,0,1,10,0,0,0,0,0,0,2,0,2,0,8,0,5,0,0,10,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4,0,1,5,2,0,3,3,0,0,4,2,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,57
"115","Rilke,RainerMaria",0,0,4,0,0,0,0,2,0,0,0,0,3,7,1,17,3,0,9,29,0,1,0,2,40,0,1,63,0,0,1,11,0,7,0,1,0,11,0,1,15,2,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,3,19,4,0,10,10,0,2,3,41,7,0,8,0,0,3,2,0,0,0,0,0,0,0,0,48
"116","Ruge,Eugen",0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,3,0,3,3,0,2,0,1,3,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,62
"117","Šalāh,ʿAlīaš-",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
"118","Sartorius,Joachim",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78
"119","Schami,Rafik",0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,2,3,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,1,2,7,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,63
"120","Scheuermann,Silke",0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,74
"121","Schiller,Friedrich",0,0,1,0,2,2,0,1,0,0,0,0,1,2,0,4,0,0,1,16,0,1,0,0,16,0,0,10,1,0,0,3,0,0,0,3,0,5,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,3,1,0,0,1,13,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,57
"122","Schimmel,Annemarie",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
"123","Seiler,Lutz",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,67
"124","Spengler,Tilman",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72
"125","Trojanow,Ilija",0,0,1,0,0,0,0,0,0,0,0,0,7,2,1,2,3,0,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,66
"126","Walser,Martin",0,0,2,0,0,0,0,0,0,0,0,0,1,0,12,3,1,0,7,4,0,2,0,2,10,0,1,1,0,0,0,6,0,0,0,2,0,4,0,0,5,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,3,5,0,4,3,0,0,2,7,2,0,1,0,0,8,0,0,0,0,0,0,0,0,0,56
"127","Wawerzinek,Peter",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
"128","Werner,Markus",0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,1,6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69
"129","Hein,Christoph",0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,7,0,0,4,0,1,0,0,11,0,2,0,0,0,0,2,0,0,0,1,0,3,0,0,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,64
"130","Lessing,GottholdEphraim",0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,4,1,1,0,1,7,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
"131","Lewitscharoff,Sibylle",0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74
"132","Werfel,Franz",0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,16,2,0,3,4,0,1,0,1,10,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,22,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,0,1,3,17,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,61
"133","Williges,FabianW.",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,68
"134","Dorn,Wulf",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,78
"135","Hohler,Franz",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
"136","Bernhard,Thomas",0,0,0,0,0,1,0,0,0,0,0,0,9,11,0,27,5,0,12,41,0,1,0,8,36,0,1,5,0,0,1,17,0,5,0,11,0,12,2,0,29,4,0,0,6,0,0,0,2,0,2,0,0,0,0,0,0,0,0,19,0,1,19,15,0,7,3,0,4,8,59,15,0,14,0,0,18,3,0,0,0,0,0,0,0,0,50
"137","Döblin,Alfred",0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,2,0,2,4,0,1,0,1,9,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,2,0,0,1,12,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,61
"138","Ende,Michael",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74
"139","Fouqué,FriedrichdeLaMotte-",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76
"140","Glattauer,Daniel",0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,4,1,0,1,3,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67
"141","Hoffmann,E.T.A.",0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,2,2,0,2,10,1,5,0,3,26,0,0,4,0,0,1,4,0,2,0,2,0,11,0,0,20,3,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,4,0,0,5,6,0,2,23,0,0,4,32,7,0,6,0,0,2,1,0,0,1,0,0,0,0,0,51
"142","Keilson,Hans",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,6,0,0,0,2,2,0,0,2,0,0,0,1,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,69
"143","Kleist,Heinrichvon",0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,2,0,1,11,1,3,0,1,23,0,0,2,0,0,0,3,0,1,0,1,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,1,1,2,0,2,1,0,0,2,11,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,58
"144","Knister",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
